Date,Municipality From Id,Municipality From Name,Count
2019-07-08,3293,Mels,42
2019-07-08,1509,Stans,47
2019-07-08,6076,Obergoms,47
2019-07-08,355,Köniz,24
2019-07-08,5003,Cadenazzo,859
2019-07-08,4045,Wettingen,31
2019-07-08,3640,Sils im Domleschg,35
2019-07-08,295,Horgen,35
2019-07-08,5250,Chiasso,3516
2019-07-08,5125,Ronco sopra Ascona,80
2019-07-08,5171,Caslano,2340
2019-07-08,2821,Arisdorf,67
2019-07-08,5079,Quinto,1513
2019-07-08,2831,Pratteln,147
2019-07-08,1711,Zug,113
2019-07-08,3691,Hinterrhein,67
2019-07-08,2920,Thayngen,147
2019-07-08,3722,Domat/Ems,48
2019-07-08,6421,La Chaux-de-Fonds,26
2019-07-08,3823,Soazza,36
2019-07-08,5154,Bissone,745
2019-07-08,5203,Morcote,402
2019-07-08,576,Grindelwald,30
2019-07-08,5001,Arbedo-Castione,647
2019-07-08,2701,Basel,2061
2019-07-08,5186,Grancia,1267
2019-07-08,1220,Wassen,878
2019-07-08,5208,Origlio,565
2019-07-08,1702,Cham,30
2019-07-08,1052,Buchrain,26
2019-07-08,2579,Hägendorf,41
2019-07-08,1140,Reiden,25
2019-07-08,5226,Capriasca,2170
2019-07-08,2939,Schaffhausen,110
2019-07-08,1372,Schwyz,30
2019-07-08,3256,Rüthi (SG),25
2019-07-08,4671,Kreuzlingen,25
2019-07-08,1084,Eich,30
2019-07-08,581,Interlaken,44
2019-07-08,5115,Losone,244
2019-07-08,1216,Silenen,58
2019-07-08,351,Bern,103
2019-07-08,3561,Poschiavo,50
2019-07-08,5010,Lumino,120
2019-07-08,3694,Splügen,54
2019-07-08,5072,Faido,512
2019-07-08,5144,Arogno,617
2019-07-08,5194,Manno,279
2019-07-08,5287,Riviera,247
2019-07-08,5187,Gravesano,838
2019-07-08,5009,Isone,73
2019-07-08,5129,Sonogno,35
2019-07-08,3291,Bad Ragaz,42
2019-07-08,5268,Vacallo,989
2019-07-08,3837,Calanca,22
2019-07-08,5078,Prato (Leventina),58
2019-07-08,5398,Gambarogno,734
2019-07-08,3203,St. Gallen,108
2019-07-08,3822,Mesocco,335
2019-07-08,5251,Coldrerio,1858
2019-07-08,3633,Fürstenau,27
2019-07-08,5200,Miglieglia,30
2019-07-08,3673,Domleschg,46
2019-07-08,5324,Avegno Gordevio,83
2019-07-08,1093,Neuenkirch,111
2019-07-08,3701,Andeer,33
2019-07-08,5151,Bioggio,3371
2019-07-08,5061,Airolo,495
2019-07-08,5236,Collina d'Oro,1143
2019-07-08,5219,Rovio,109
2019-07-08,62,Kloten,97
2019-07-08,1505,Ennetbürgen,28
2019-07-08,3901,Chur,94
2019-07-08,1331,Küssnacht (SZ),48
2019-07-08,5073,Giornico,89
2019-07-08,3637,Rothenbrunnen,62
2019-07-08,3721,Bonaduz,65
2019-07-08,1069,Weggis,48
2019-07-08,3296,Sargans,33
2019-07-08,-1,Other,4586
2019-07-09,1322,Freienbach,27
2019-07-09,1501,Beckenried,43
2019-07-09,1024,Emmen,82
2019-07-09,5136,Onsernone,26
2019-07-09,5260,Novazzano,1292
2019-07-09,5131,Tenero-Contra,271
2019-07-09,5141,Agno,4108
2019-07-09,5242,Balerna,1978
2019-07-09,5237,Alto Malcantone,425
2019-07-09,10,Obfelden,23
2019-07-09,5120,Muralto,249
2019-07-09,5257,Morbio Inferiore,591
2019-07-09,5161,Cademario,73
2019-07-09,5178,Croglio,576
2019-07-09,1507,Hergiswil (NW),41
2019-07-09,5192,Lugano,3112
2019-07-09,3276,Wartau,58
2019-07-09,5227,Torricella-Taverne,1349
2019-07-09,5195,Maroggia,299
2019-07-09,3947,Zizers,23
2019-07-09,1366,Morschach,28
2019-07-09,5269,Breggia,137
2019-07-09,1703,Hünenberg,29
2019-07-09,3275,Sevelen,78
2019-07-09,3821,Lostallo,52
2019-07-09,5064,Bodio,113
2019-07-09,5160,Brusino Arsizio,175
2019-07-09,5108,Gordola,300
2019-07-09,1059,Kriens,60
2019-07-09,2571,Boningen,28
2019-07-09,3638,Scharans,39
2019-07-09,5199,Mezzovico-Vira,1081
2019-07-09,5193,Magliaso,1045
2019-07-09,5397,Centovalli,50
2019-07-09,4141,Reinach (AG),21
2019-07-09,3951,Fläsch,27
2019-07-09,3835,San Vittore,274
2019-07-09,5076,Personico,64
2019-07-09,1362,Arth,238
2019-07-09,5091,Ascona,553
2019-07-09,5077,Pollegio,105
2019-07-09,261,Zürich,1124
2019-07-09,4258,Rheinfelden,44
2019-07-09,1373,Steinen,30
2019-07-09,1040,Rothenburg,108
2019-07-09,5135,Vogorno,24
2019-07-09,5096,Brione sopra Minusio,21
2019-07-09,3955,Landquart,36
2019-07-09,243,Dietikon,25
2019-07-09,1201,Altdorf (UR),83
2019-07-09,2884,Diegten,23
2019-07-09,1206,Erstfeld,219
2019-07-09,942,Thun,26
2019-07-09,5017,Sant'Antonino,1137
2019-07-09,5281,Biasca,577
2019-07-09,5206,Neggio,139
2019-07-09,5049,Blenio,95
2019-07-09,5002,Bellinzona,6173
2019-07-09,5266,Stabio,2151
2019-07-09,1502,Buochs,29
2019-07-09,5396,Terre di Pedemonte,99
2019-07-09,4021,Baden,33
2019-07-09,3271,Buchs (SG),276
2019-07-09,3297,Vilters-Wangs,24
2019-07-09,5113,Locarno,1202
2019-07-09,1210,Hospental,27
2019-07-09,4080,Villmergen,32
2019-07-09,5189,Lamone,1809
2019-07-09,1089,Knutwil,61
2019-07-09,3831,Cama,26
2019-07-09,3254,Oberriet (SG),52
2019-07-09,5238,Monteceneri,2444
2019-07-09,4048,Würenlos,27
2019-07-09,5233,Vico Morcote,261
2019-07-09,5181,Curio,202
2019-07-09,4167,Hornussen,27
2019-07-09,5263,Riva San Vitale,1145
2019-07-09,5213,Ponte Tresa,715
2019-07-09,1207,Flüelen,50
2019-07-09,96,Regensdorf,25
2019-07-09,5063,Bedretto,39
2019-07-09,5317,Maggia,70
2019-07-09,5149,Bedigliora,230
2019-07-09,2581,Olten,22
2019-07-09,2766,Birsfelden,39
2019-07-09,371,Biel/Bienne,23
2019-07-09,4163,Frick,26
2019-07-09,5112,Lavertezzo,113
2019-07-09,3834,Roveredo (GR),196
2019-07-09,5310,Cevio,34
2019-07-09,1202,Andermatt,23
2019-07-09,5198,Melide,1431
2019-07-09,5249,Castel San Pietro,342
2019-07-09,1103,Sursee,33
2019-07-09,5138,Cugnasco-Gerra,144
2019-07-09,5230,Vernate,117
2019-07-09,5048,Acquarossa,104
2019-07-09,1301,Einsiedeln,27
2019-07-09,3274,Sennwald,221
2019-07-09,584,Lauterbrunnen,53
2019-07-09,3234,Diepoldsau,124
2019-07-09,1125,Dagmersellen,630
2019-07-09,5121,Orselina,29
2019-07-09,5050,Serravalle,76
2019-07-09,5097,Brissago,156
2019-07-09,1701,Baar,41
2019-07-09,1707,Risch,67
2019-07-09,5118,Minusio,391
2019-07-09,3695,Sufers,37
2019-07-09,1058,Horw,42
2019-07-09,5148,Bedano,1944
2019-07-09,5207,Novaggio,71
2019-07-09,3832,Grono,96
2019-07-09,1209,Gurtnellen,50
2019-07-09,5071,Dalpe,28
2019-07-09,5143,Aranno,146
2019-07-09,5212,Ponte Capriasca,514
2019-07-09,3238,Widnau,28
2019-07-09,784,Innertkirchen,81
2019-07-09,230,Winterthur,36
2019-07-09,5222,Sessa,104
2019-07-09,5202,Monteggio,710
2019-07-09,1630,Glarus Nord,22
2019-07-09,66,Opfikon,43
2019-07-09,1061,Luzern,421
2019-07-09,2770,Muttenz,185
2019-07-09,5254,Mendrisio,13861
2019-07-09,2401,Egerkingen,28
2019-07-09,1213,Schattdorf,387
2019-07-09,5216,Pura,394
2019-07-09,5197,Melano,922
2019-07-09,3953,Maienfeld,37
2019-07-09,1208,Göschenen,38
2019-07-09,1509,Stans,24
2019-07-09,6076,Obergoms,38
2019-07-09,5003,Cadenazzo,922
2019-07-09,295,Horgen,39
2019-07-09,5250,Chiasso,3476
2019-07-09,5125,Ronco sopra Ascona,93
2019-07-09,5171,Caslano,2397
2019-07-09,2821,Arisdorf,37
2019-07-09,5079,Quinto,989
2019-07-09,2831,Pratteln,92
2019-07-09,1711,Zug,112
2019-07-09,3691,Hinterrhein,68
2019-07-09,2920,Thayngen,106
2019-07-09,3722,Domat/Ems,37
2019-07-09,3823,Soazza,33
2019-07-09,5154,Bissone,656
2019-07-09,5203,Morcote,432
2019-07-09,5001,Arbedo-Castione,644
2019-07-09,2701,Basel,1289
2019-07-09,5186,Grancia,1323
2019-07-09,1220,Wassen,58
2019-07-09,5208,Origlio,607
2019-07-09,1702,Cham,31
2019-07-09,1052,Buchrain,30
2019-07-09,2579,Hägendorf,23
2019-07-09,5226,Capriasca,2189
2019-07-09,2939,Schaffhausen,103
2019-07-09,1372,Schwyz,37
2019-07-09,3256,Rüthi (SG),23
2019-07-09,4671,Kreuzlingen,33
2019-07-09,250,Urdorf,25
2019-07-09,1084,Eich,21
2019-07-09,581,Interlaken,45
2019-07-09,5115,Losone,253
2019-07-09,1216,Silenen,50
2019-07-09,351,Bern,70
2019-07-09,5010,Lumino,116
2019-07-09,3694,Splügen,25
2019-07-09,5072,Faido,341
2019-07-09,5144,Arogno,562
2019-07-09,5194,Manno,308
2019-07-09,5287,Riviera,284
2019-07-09,5187,Gravesano,868
2019-07-09,5009,Isone,63
2019-07-09,3291,Bad Ragaz,42
2019-07-09,5268,Vacallo,883
2019-07-09,5078,Prato (Leventina),36
2019-07-09,5398,Gambarogno,756
2019-07-09,3203,St. Gallen,53
2019-07-09,3982,Disentis/Mustér,21
2019-07-09,3822,Mesocco,226
2019-07-09,5251,Coldrerio,1481
2019-07-09,3506,Vaz/Obervaz,76
2019-07-09,5200,Miglieglia,31
2019-07-09,5324,Avegno Gordevio,61
2019-07-09,1093,Neuenkirch,137
2019-07-09,3701,Andeer,21
2019-07-09,5151,Bioggio,3362
2019-07-09,5061,Airolo,309
2019-07-09,5236,Collina d'Oro,1053
2019-07-09,5219,Rovio,83
2019-07-09,62,Kloten,87
2019-07-09,3901,Chur,61
2019-07-09,1331,Küssnacht (SZ),27
2019-07-09,5073,Giornico,70
2019-07-09,-1,Other,4048
2019-07-10,69,Wallisellen,21
2019-07-10,1322,Freienbach,45
2019-07-10,1501,Beckenried,25
2019-07-10,1024,Emmen,107
2019-07-10,138,Richterswil,23
2019-07-10,5260,Novazzano,1348
2019-07-10,5131,Tenero-Contra,255
2019-07-10,5141,Agno,4070
2019-07-10,5242,Balerna,2105
2019-07-10,247,Schlieren,23
2019-07-10,5237,Alto Malcantone,436
2019-07-10,10,Obfelden,34
2019-07-10,5120,Muralto,254
2019-07-10,142,Wädenswil,21
2019-07-10,5257,Morbio Inferiore,612
2019-07-10,5161,Cademario,95
2019-07-10,5178,Croglio,583
2019-07-10,1063,Meggen,21
2019-07-10,1507,Hergiswil (NW),57
2019-07-10,5192,Lugano,3256
2019-07-10,3276,Wartau,62
2019-07-10,5227,Torricella-Taverne,1311
2019-07-10,5195,Maroggia,324
2019-07-10,3947,Zizers,21
2019-07-10,1366,Morschach,43
2019-07-10,5269,Breggia,182
2019-07-10,1703,Hünenberg,27
2019-07-10,1709,Unterägeri,36
2019-07-10,3275,Sevelen,76
2019-07-10,3821,Lostallo,45
2019-07-10,5064,Bodio,118
2019-07-10,5160,Brusino Arsizio,179
2019-07-10,5108,Gordola,244
2019-07-10,1059,Kriens,73
2019-07-10,2571,Boningen,54
2019-07-10,3638,Scharans,36
2019-07-10,5199,Mezzovico-Vira,1019
2019-07-10,5193,Magliaso,854
2019-07-10,5397,Centovalli,48
2019-07-10,4141,Reinach (AG),24
2019-07-10,3951,Fläsch,22
2019-07-10,3835,San Vittore,220
2019-07-10,5076,Personico,67
2019-07-10,1362,Arth,245
2019-07-10,5091,Ascona,458
2019-07-10,3231,Au (SG),22
2019-07-10,5077,Pollegio,113
2019-07-10,261,Zürich,1295
2019-07-10,4258,Rheinfelden,36
2019-07-10,3295,Quarten,22
2019-07-10,1040,Rothenburg,73
2019-07-10,4001,Aarau,33
2019-07-10,5135,Vogorno,32
2019-07-10,5096,Brione sopra Minusio,26
2019-07-10,4040,Spreitenbach,40
2019-07-10,243,Dietikon,42
2019-07-10,1201,Altdorf (UR),68
2019-07-10,2884,Diegten,37
2019-07-10,4082,Wohlen (AG),24
2019-07-10,1206,Erstfeld,213
2019-07-10,5017,Sant'Antonino,1080
2019-07-10,5281,Biasca,496
2019-07-10,5206,Neggio,117
2019-07-10,5049,Blenio,146
2019-07-10,5002,Bellinzona,6357
2019-07-10,5266,Stabio,2205
2019-07-10,1502,Buochs,39
2019-07-10,5396,Terre di Pedemonte,72
2019-07-10,4021,Baden,29
2019-07-10,3271,Buchs (SG),301
2019-07-10,4280,Oftringen,21
2019-07-10,5113,Locarno,1152
2019-07-10,1210,Hospental,24
2019-07-10,1407,Sarnen,21
2019-07-10,4080,Villmergen,27
2019-07-10,1402,Engelberg,77
2019-07-10,5189,Lamone,1922
2019-07-10,1089,Knutwil,38
2019-07-10,3831,Cama,28
2019-07-10,3254,Oberriet (SG),45
2019-07-10,5238,Monteceneri,2383
2019-07-10,53,Bülach,27
2019-07-10,141,Thalwil,27
2019-07-10,5233,Vico Morcote,237
2019-07-10,5181,Curio,196
2019-07-10,5263,Riva San Vitale,1073
2019-07-10,5213,Ponte Tresa,712
2019-07-10,1207,Flüelen,72
2019-07-10,5063,Bedretto,79
2019-07-10,5317,Maggia,93
2019-07-10,5149,Bedigliora,200
2019-07-10,2581,Olten,22
2019-07-10,2766,Birsfelden,42
2019-07-10,371,Biel/Bienne,39
2019-07-10,5112,Lavertezzo,128
2019-07-10,3834,Roveredo (GR),244
2019-07-10,5310,Cevio,34
2019-07-10,1202,Andermatt,41
2019-07-10,2,Affoltern am Albis,28
2019-07-10,1054,Ebikon,39
2019-07-10,5198,Melide,1311
2019-07-10,5249,Castel San Pietro,389
2019-07-10,1510,Stansstad,39
2019-07-10,1103,Sursee,23
2019-07-10,5138,Cugnasco-Gerra,147
2019-07-10,5230,Vernate,84
2019-07-10,5048,Acquarossa,120
2019-07-10,5095,Brione (Verzasca),28
2019-07-10,3274,Sennwald,199
2019-07-10,191,Dübendorf,29
2019-07-10,3234,Diepoldsau,126
2019-07-10,1125,Dagmersellen,37
2019-07-10,2849,Itingen,40
2019-07-10,5121,Orselina,35
2019-07-10,5050,Serravalle,84
2019-07-10,5097,Brissago,142
2019-07-10,1701,Baar,57
2019-07-10,1707,Risch,116
2019-07-10,5118,Minusio,375
2019-07-10,1058,Horw,41
2019-07-10,3340,Rapperswil-Jona,23
2019-07-10,5148,Bedano,1892
2019-07-10,5207,Novaggio,85
2019-07-10,3832,Grono,92
2019-07-10,2573,Dulliken,21
2019-07-10,1209,Gurtnellen,76
2019-07-10,5143,Aranno,183
2019-07-10,5212,Ponte Capriasca,452
2019-07-10,3251,Altstätten,42
2019-07-10,784,Innertkirchen,47
2019-07-10,230,Winterthur,62
2019-07-10,5222,Sessa,95
2019-07-10,5202,Monteggio,872
2019-07-10,1630,Glarus Nord,34
2019-07-10,66,Opfikon,27
2019-07-10,1344,Lachen,21
2019-07-10,198,Uster,21
2019-07-10,1061,Luzern,412
2019-07-10,2578,Gunzgen,26
2019-07-10,2770,Muttenz,228
2019-07-10,5254,Mendrisio,13785
2019-07-10,1213,Schattdorf,425
2019-07-10,5216,Pura,409
2019-07-10,5197,Melano,873
2019-07-10,3953,Maienfeld,63
2019-07-10,1364,Ingenbohl,43
2019-07-10,1102,Sempach,31
2019-07-10,4282,Rothrist,22
2019-07-10,1208,Göschenen,58
2019-07-10,3293,Mels,36
2019-07-10,1509,Stans,66
2019-07-10,4566,Frauenfeld,22
2019-07-10,6076,Obergoms,25
2019-07-10,5003,Cadenazzo,900
2019-07-10,4045,Wettingen,37
2019-07-10,295,Horgen,57
2019-07-10,5250,Chiasso,3397
2019-07-10,5125,Ronco sopra Ascona,86
2019-07-10,5171,Caslano,2218
2019-07-10,2821,Arisdorf,65
2019-07-10,5079,Quinto,1104
2019-07-10,2831,Pratteln,150
2019-07-10,1711,Zug,132
2019-07-10,3691,Hinterrhein,63
2019-07-10,2920,Thayngen,103
2019-07-10,3722,Domat/Ems,31
2019-07-10,4003,Buchs (AG),27
2019-07-10,3823,Soazza,34
2019-07-10,5154,Bissone,663
2019-07-10,5203,Morcote,410
2019-07-10,5001,Arbedo-Castione,678
2019-07-10,2701,Basel,1754
2019-07-10,5186,Grancia,1137
2019-07-10,1220,Wassen,133
2019-07-10,5208,Origlio,628
2019-07-10,1702,Cham,46
2019-07-10,1052,Buchrain,26
2019-07-10,1140,Reiden,24
2019-07-10,5226,Capriasca,2264
2019-07-10,2939,Schaffhausen,79
2019-07-10,1372,Schwyz,39
2019-07-10,3256,Rüthi (SG),28
2019-07-10,1084,Eich,33
2019-07-10,581,Interlaken,24
2019-07-10,5115,Losone,286
2019-07-10,1216,Silenen,43
2019-07-10,351,Bern,104
2019-07-10,5010,Lumino,103
2019-07-10,3694,Splügen,41
2019-07-10,5072,Faido,374
2019-07-10,5144,Arogno,539
2019-07-10,5194,Manno,294
2019-07-10,5287,Riviera,256
2019-07-10,5187,Gravesano,799
2019-07-10,5009,Isone,79
2019-07-10,3291,Bad Ragaz,50
2019-07-10,5268,Vacallo,1304
2019-07-10,3837,Calanca,22
2019-07-10,5078,Prato (Leventina),55
2019-07-10,5398,Gambarogno,777
2019-07-10,3203,St. Gallen,96
2019-07-10,3822,Mesocco,217
2019-07-10,5251,Coldrerio,1723
2019-07-10,5200,Miglieglia,26
2019-07-10,5324,Avegno Gordevio,48
2019-07-10,1093,Neuenkirch,156
2019-07-10,5151,Bioggio,3207
2019-07-10,5061,Airolo,444
2019-07-10,5236,Collina d'Oro,1094
2019-07-10,5219,Rovio,91
2019-07-10,62,Kloten,104
2019-07-10,3901,Chur,94
2019-07-10,1331,Küssnacht (SZ),43
2019-07-10,5073,Giornico,108
2019-07-10,1069,Weggis,27
2019-07-10,3296,Sargans,22
2019-07-10,-1,Other,4532
2019-07-11,69,Wallisellen,33
2019-07-11,1322,Freienbach,46
2019-07-11,1501,Beckenried,46
2019-07-11,1024,Emmen,61
2019-07-11,138,Richterswil,23
2019-07-11,5136,Onsernone,25
2019-07-11,5260,Novazzano,1331
2019-07-11,1031,Hochdorf,29
2019-07-11,5131,Tenero-Contra,230
2019-07-11,5141,Agno,3786
2019-07-11,5242,Balerna,2101
2019-07-11,1401,Alpnach,21
2019-07-11,247,Schlieren,33
2019-07-11,5237,Alto Malcantone,363
2019-07-11,10,Obfelden,24
2019-07-11,5120,Muralto,281
2019-07-11,142,Wädenswil,28
2019-07-11,5257,Morbio Inferiore,692
2019-07-11,5161,Cademario,95
2019-07-11,5178,Croglio,607
2019-07-11,1507,Hergiswil (NW),50
2019-07-11,5192,Lugano,2876
2019-07-11,3276,Wartau,110
2019-07-11,5227,Torricella-Taverne,1215
2019-07-11,5195,Maroggia,316
2019-07-11,3947,Zizers,28
2019-07-11,1366,Morschach,65
2019-07-11,5269,Breggia,154
2019-07-11,1703,Hünenberg,33
2019-07-11,3275,Sevelen,135
2019-07-11,3821,Lostallo,46
2019-07-11,5064,Bodio,119
2019-07-11,5160,Brusino Arsizio,162
2019-07-11,5108,Gordola,222
2019-07-11,1059,Kriens,87
2019-07-11,2571,Boningen,25
2019-07-11,3638,Scharans,52
2019-07-11,5199,Mezzovico-Vira,931
2019-07-11,5193,Magliaso,879
2019-07-11,5397,Centovalli,45
2019-07-11,4141,Reinach (AG),22
2019-07-11,3951,Fläsch,28
2019-07-11,3835,San Vittore,293
2019-07-11,5076,Personico,67
2019-07-11,1362,Arth,258
2019-07-11,5091,Ascona,507
2019-07-11,5077,Pollegio,112
2019-07-11,261,Zürich,1536
2019-07-11,4258,Rheinfelden,31
2019-07-11,1373,Steinen,35
2019-07-11,1040,Rothenburg,82
2019-07-11,1632,Glarus,26
2019-07-11,4001,Aarau,47
2019-07-11,3983,Medel (Lucmagn),28
2019-07-11,121,Wetzikon (ZH),37
2019-07-11,5135,Vogorno,31
2019-07-11,3851,Davos,27
2019-07-11,3986,Tujetsch,27
2019-07-11,4040,Spreitenbach,30
2019-07-11,243,Dietikon,48
2019-07-11,1201,Altdorf (UR),113
2019-07-11,2884,Diegten,27
2019-07-11,4082,Wohlen (AG),56
2019-07-11,1206,Erstfeld,134
2019-07-11,5017,Sant'Antonino,1046
2019-07-11,1708,Steinhausen,29
2019-07-11,5281,Biasca,470
2019-07-11,5206,Neggio,100
2019-07-11,5049,Blenio,120
2019-07-11,5002,Bellinzona,5862
2019-07-11,1217,Sisikon,41
2019-07-11,5266,Stabio,2168
2019-07-11,1502,Buochs,29
2019-07-11,5396,Terre di Pedemonte,97
2019-07-11,4021,Baden,47
2019-07-11,3271,Buchs (SG),336
2019-07-11,4280,Oftringen,45
2019-07-11,3297,Vilters-Wangs,24
2019-07-11,5113,Locarno,1152
2019-07-11,1210,Hospental,61
2019-07-11,1407,Sarnen,21
2019-07-11,4461,Amriswil,23
2019-07-11,1402,Engelberg,79
2019-07-11,5189,Lamone,1737
2019-07-11,1089,Knutwil,32
2019-07-11,3831,Cama,24
2019-07-11,3254,Oberriet (SG),44
2019-07-11,5238,Monteceneri,2246
2019-07-11,141,Thalwil,43
2019-07-11,5233,Vico Morcote,186
2019-07-11,5181,Curio,188
2019-07-11,5263,Riva San Vitale,1016
2019-07-11,5213,Ponte Tresa,666
2019-07-11,1207,Flüelen,91
2019-07-11,96,Regensdorf,33
2019-07-11,5063,Bedretto,30
2019-07-11,5317,Maggia,60
2019-07-11,1099,Schenkon,22
2019-07-11,5149,Bedigliora,198
2019-07-11,2581,Olten,35
2019-07-11,2766,Birsfelden,43
2019-07-11,371,Biel/Bienne,46
2019-07-11,5112,Lavertezzo,102
2019-07-11,3834,Roveredo (GR),232
2019-07-11,1202,Andermatt,70
2019-07-11,2546,Grenchen,28
2019-07-11,1054,Ebikon,29
2019-07-11,5198,Melide,1226
2019-07-11,5249,Castel San Pietro,423
2019-07-11,1103,Sursee,57
2019-07-11,5138,Cugnasco-Gerra,144
2019-07-11,5230,Vernate,87
2019-07-11,5048,Acquarossa,115
2019-07-11,3274,Sennwald,261
2019-07-11,191,Dübendorf,24
2019-07-11,3234,Diepoldsau,131
2019-07-11,1125,Dagmersellen,39
2019-07-11,2849,Itingen,28
2019-07-11,5121,Orselina,34
2019-07-11,5050,Serravalle,45
2019-07-11,5097,Brissago,128
2019-07-11,118,Rüti (ZH),23
2019-07-11,1701,Baar,93
2019-07-11,1707,Risch,137
2019-07-11,5118,Minusio,402
2019-07-11,3695,Sufers,41
2019-07-11,1058,Horw,45
2019-07-11,3340,Rapperswil-Jona,46
2019-07-11,5148,Bedano,1847
2019-07-11,5207,Novaggio,61
2019-07-11,3832,Grono,94
2019-07-11,1209,Gurtnellen,154
2019-07-11,5071,Dalpe,25
2019-07-11,5143,Aranno,144
2019-07-11,5212,Ponte Capriasca,409
2019-07-11,3251,Altstätten,32
2019-07-11,3238,Widnau,36
2019-07-11,784,Innertkirchen,56
2019-07-11,3551,Brusio,28
2019-07-11,3732,Flims,25
2019-07-11,230,Winterthur,59
2019-07-11,7,Knonau,23
2019-07-11,5222,Sessa,104
2019-07-11,5202,Monteggio,715
2019-07-11,3668,Thusis,23
2019-07-11,1630,Glarus Nord,35
2019-07-11,66,Opfikon,42
2019-07-11,198,Uster,23
2019-07-11,1061,Luzern,423
2019-07-11,2578,Gunzgen,24
2019-07-11,2770,Muttenz,222
2019-07-11,5254,Mendrisio,13494
2019-07-11,2401,Egerkingen,51
2019-07-11,1213,Schattdorf,356
2019-07-11,5216,Pura,407
2019-07-11,5197,Melano,764
2019-07-11,306,Lyss,27
2019-07-11,3953,Maienfeld,49
2019-07-11,1364,Ingenbohl,52
2019-07-11,1102,Sempach,32
2019-07-11,4282,Rothrist,31
2019-07-11,1208,Göschenen,212
2019-07-11,3293,Mels,51
2019-07-11,1509,Stans,46
2019-07-11,6076,Obergoms,45
2019-07-11,5003,Cadenazzo,853
2019-07-11,4045,Wettingen,25
2019-07-11,295,Horgen,61
2019-07-11,5250,Chiasso,3138
2019-07-11,5125,Ronco sopra Ascona,106
2019-07-11,5171,Caslano,2108
2019-07-11,2821,Arisdorf,50
2019-07-11,5079,Quinto,1039
2019-07-11,2831,Pratteln,115
2019-07-11,1711,Zug,130
2019-07-11,199,Volketswil,21
2019-07-11,3691,Hinterrhein,62
2019-07-11,2920,Thayngen,64
2019-07-11,3722,Domat/Ems,50
2019-07-11,6421,La Chaux-de-Fonds,22
2019-07-11,3823,Soazza,45
2019-07-11,5154,Bissone,589
2019-07-11,5203,Morcote,432
2019-07-11,5001,Arbedo-Castione,584
2019-07-11,2701,Basel,1867
2019-07-11,5186,Grancia,1158
2019-07-11,1220,Wassen,1582
2019-07-11,5208,Origlio,554
2019-07-11,1702,Cham,74
2019-07-11,4436,Romanshorn,22
2019-07-11,154,Küsnacht (ZH),24
2019-07-11,1052,Buchrain,23
2019-07-11,2579,Hägendorf,24
2019-07-11,5226,Capriasca,2017
2019-07-11,2939,Schaffhausen,117
2019-07-11,1372,Schwyz,59
2019-07-11,3256,Rüthi (SG),27
2019-07-11,4671,Kreuzlingen,23
2019-07-11,250,Urdorf,25
2019-07-11,1084,Eich,36
2019-07-11,1321,Feusisberg,24
2019-07-11,581,Interlaken,51
2019-07-11,5115,Losone,276
2019-07-11,1216,Silenen,59
2019-07-11,351,Bern,92
2019-07-11,5010,Lumino,144
2019-07-11,3694,Splügen,38
2019-07-11,5072,Faido,342
2019-07-11,5144,Arogno,543
2019-07-11,5194,Manno,250
2019-07-11,5287,Riviera,281
2019-07-11,5187,Gravesano,756
2019-07-11,5009,Isone,76
2019-07-11,3291,Bad Ragaz,53
2019-07-11,4254,Möhlin,23
2019-07-11,5268,Vacallo,1478
2019-07-11,3837,Calanca,33
2019-07-11,5078,Prato (Leventina),45
2019-07-11,5398,Gambarogno,845
2019-07-11,3203,St. Gallen,82
2019-07-11,3822,Mesocco,263
2019-07-11,5586,Lausanne,22
2019-07-11,5251,Coldrerio,1680
2019-07-11,3633,Fürstenau,22
2019-07-11,3673,Domleschg,29
2019-07-11,5324,Avegno Gordevio,31
2019-07-11,1093,Neuenkirch,161
2019-07-11,3701,Andeer,61
2019-07-11,5151,Bioggio,3146
2019-07-11,5061,Airolo,469
2019-07-11,5236,Collina d'Oro,1094
2019-07-11,5219,Rovio,85
2019-07-11,62,Kloten,90
2019-07-11,3901,Chur,84
2019-07-11,1331,Küssnacht (SZ),35
2019-07-11,5073,Giornico,104
2019-07-11,3443,Gossau (SG),28
2019-07-11,3296,Sargans,35
2019-07-11,-1,Other,4648
2019-07-12,69,Wallisellen,39
2019-07-12,1322,Freienbach,75
2019-07-12,1501,Beckenried,88
2019-07-12,4201,Lenzburg,22
2019-07-12,1024,Emmen,105
2019-07-12,138,Richterswil,62
2019-07-12,5136,Onsernone,22
2019-07-12,5260,Novazzano,1538
2019-07-12,4062,Berikon,21
2019-07-12,1031,Hochdorf,23
2019-07-12,5131,Tenero-Contra,263
2019-07-12,5141,Agno,3722
2019-07-12,115,Gossau (ZH),32
2019-07-12,5242,Balerna,2117
2019-07-12,6458,Neuchâtel,26
2019-07-12,1401,Alpnach,60
2019-07-12,247,Schlieren,38
2019-07-12,5237,Alto Malcantone,448
2019-07-12,10,Obfelden,44
2019-07-12,5120,Muralto,375
2019-07-12,142,Wädenswil,69
2019-07-12,5257,Morbio Inferiore,611
2019-07-12,3693,Nufenen,34
2019-07-12,5161,Cademario,122
2019-07-12,5178,Croglio,630
2019-07-12,1063,Meggen,38
2019-07-12,1507,Hergiswil (NW),36
2019-07-12,5192,Lugano,3171
